timestamp,best_bid,best_ask,spread_ratio,imbalance,action,reason
2026-09-22T11:57:07.033194+00:00,BTCUSDT,85947.95,85972.99,0.00075771,0.01184137,25.04,0.0291,85960.47
2026-09-22T11:57:17.276717+00:00,BTCUSDT,85947.95,85972.99,0.00075771,0.01184137,25.04,0.0291,85960.47
2026-09-22T11:57:27.508368+00:00,BTCUSDT,85947.95,85972.99,0.00075771,0.01184137,25.04,0.0291,85960.47
2026-09-22T11:57:37.672595+00:00,BTCUSDT,85947.95,85972.99,0.00104858,0.01184137,25.04,0.0291,85960.47
2026-09-22T11:57:47.935407+00:00,BTCUSDT,85947.95,85972.99,0.00163032,0.01184137,25.04,0.0291,85960.47
2026-09-22T11:57:58.115573+00:00,BTCUSDT,85947.95,85972.99,0.00163032,0.01184137,25.04,0.0291,85960.47
